period,Belgium,Germany,Israel,Korea,Latvia,Lithuania,Norway,Switzerland
2013-03-01,1.0978912744677771,-2.2089251546473676,-0.91022556447653,-11.403184295314972,1.6161967956998424,-2.694078403118638,0.5342844410495928,-1.4881478654320546
2013-04-01,0.14450255393887446,-2.9309829253827857,-2.6084777215291233,-10.227351133181006,1.7146158834970393,-2.546106419827332,2.2213263410731265,-1.555793619758461
2013-05-01,-1.3205214975121393,-2.94288106908116,-2.6084777215291233,-10.144680051993582,-0.1020929134107007,-1.2316593405587106,2.2213263410731265,-1.1742817033228548
2013-06-01,-0.21749540958762026,-2.2565059992089687,-2.6084777215291233,-4.438176828700513,-0.20366605818038508,0.7684956169383916,2.2213263410731265,-0.2903503320745848
2013-07-01,-2.05566890017872,-2.5576841789649585,-0.4253515558056975,-4.399802604280545,1.325873579094683,-0.7561472700576388,3.6143202468664093,0.43718727213892805
2013-08-01,-3.532529018318087,-3.4591444769618285,-0.4253515558056975,-5.410763788474338,-0.8138396902971579,-3.629993707175938,3.6143202468664093,0.03406284628013623
2013-09-01,-0.15425489389988556,-2.756682983265435,-0.4253515558056975,-8.474221108176039,-1.8145659168053996,-2.4437306279437188,3.6143202468664093,-0.5764193293221531
2013-10-01,-4.478425944940501,-2.8749413285986236,-0.5042027488247669,-7.576972772910917,-2.0121403199421017,-3.605703693122919,5.878961461685783,-1.176584465853736
2013-11-01,-0.8485634085044325,-2.7708288777575696,-0.5042027488247669,-5.026897584426404,-0.9207226168460814,-3.7129443438991494,5.878961461685783,-0.9667697319712509
2013-12-01,0.6757071426394923,-2.263471117687388,-0.5042027488247669,-3.5950031268918714,0.3016593539425294,-2.481043291451357,5.878961461685783,-0.8897312522134548
2014-01-01,-2.5107355434596634,-2.2658023892583756,-1.2547216052087862,-3.048992401238504,0.10015023370888443,-3.147613210201783,7.194882989115126,-0.6511890031958067
2014-02-01,0.0340918779403232,-2.675056628865047,-1.2547216052087862,-4.879779662109041,0.20120731134198877,-3.3288855956670638,7.194882989115126,-1.759928671306188
2014-03-01,-2.6986102378944388,-3.3026737517886318,-1.2547216052087862,-4.605118893834703,-1.6161967956998424,-3.7414435850258165,7.194882989115126,-1.5538794000798717
2014-04-01,-3.8972718764156866,-2.4923408452456997,1.3548048037306692,-7.193449479881142,-1.6129381929883557,-2.612630459222043,5.138116398911841,-1.9881028324295613
2014-05-01,-0.7062237818330708,-2.0812405745934903,1.3548048037306692,-7.095173597228399,-1.1299555253933669,-2.6075837632647314,5.138116398911841,-1.4223764650530768
2014-06-01,-0.38394462523205775,-1.1476390956342897,1.3548048037306692,-9.237084730428968,-0.6134988567515265,-1.6401718383800556,5.138116398911841,-1.4905716890436516
2014-07-01,-0.8890512324513544,-1.6719302729057972,-0.08528785165173858,-8.943828092531714,0.2024292189229726,-3.5735333052747897,4.569322765889883,-1.3346734482087896
2014-08-01,0.8774295127486731,-1.8809331957496234,-0.08528785165173858,-10.389398969668395,1.4199021514662569,-4.2600826889695576,4.569322765889883,-1.9516589026395081
2014-09-01,-2.7387062690541697,-1.564977166712822,-0.08528785165173858,-9.276644825653246,0.5073577600700929,-3.9791761041645834,4.569322765889883,-2.278590477720499
2014-10-01,1.2785725608578602,-1.2578782206859707,-7.067921252738785,-7.8928815444854195,-0.407332538763594,-3.8409448114871125,4.674897957407254,-1.6690835866178588
2014-11-01,-1.4275322333742402,-2.10312693849124,-7.067921252738785,-8.316346729389057,-0.3088010688576226,-5.2774813982142454,4.674897957407254,-2.0936350873387966
2014-12-01,-6.370347648232855,-3.818067145786763,-7.067921252738785,-13.968938191815727,-3.058342337208053,-9.2030539553968,4.674897957407254,-3.0626657578991967
2015-01-01,-4.762804898925399,-4.582581220541648,-15.836831577146171,-21.55738582193827,-0.804024431856476,-12.25180654465392,5.702066330594757,-4.75316080781063
2015-02-01,-2.441144206711776,-3.2859342097237842,-15.836831577146171,-19.64942851867697,-0.30196298737203975,-9.531017980432477,5.702066330594757,-7.013182377408267
2015-03-01,0.5078119102075895,-1.693162141578064,-15.836831577146171,-18.79605631810861,0.9123225975522509,-7.719567276554784,5.702066330594757,-6.5981564477250565
2015-04-01,4.134821831170932,-1.0570922960010165,-15.625550064222171,-18.740590649286126,-1.4329825554824538,-6.375451482536221,5.836340077724245,-9.284451551753126
2015-05-01,3.5329644540398775,-1.0570922960010165,-15.625550064222171,-15.758795303717399,1.02775827582402,-6.050232009794332,5.836340077724245,-10.374117576316433
2015-06-01,2.648647261775139,-1.906837436551534,-15.625550064222171,-15.139398750952537,0.0,-7.470677456682395,5.836340077724245,-10.58428850656652
2015-07-01,1.1166423671050474,-2.0224212462625957,-15.57161821750217,-15.048095093829605,-2.456623028372551,-7.660712147219684,6.25203569813344,-11.071075585332668
2015-08-01,-2.2796534110755218,-3.3247029998556776,-15.57161821750217,-14.655414871772354,-4.743157085909466,-9.649782839998089,6.25203569813344,-11.897753242667353
2015-09-01,-2.589430392239578,-4.29711652854321,-15.57161821750217,-14.043061508479404,-5.4067221270275745,-10.536051565782678,6.25203569813344,-11.890342301422141
2015-10-01,-1.3505862465697405,-4.421205213988522,-12.81210998962754,-16.113520089774536,-4.593709518702571,-9.030265807370252,5.381415281390822,-11.688956555543228
2015-11-01,-1.6004609424419058,-3.9008195885453567,-12.81210998962754,-16.973617830278176,-3.781963326858584,-8.756925705988738,5.381415281390822,-10.23315236707214
2015-12-01,0.9134135403297883,-3.297001923756948,-12.81210998962754,-12.779965834151863,-3.475863336517371,-7.134126846032451,5.381415281390822,-10.14694601648598
2016-01-01,-3.3970594893625083,-3.7782271652505806,-7.79082351449043,-6.483272138307772,-8.967522828700947,-7.267669428362122,2.3911667607299236,-9.239367609873206
2016-02-01,-5.0319450291000045,-5.7665641849808935,-7.79082351449043,-7.691812360216321,-11.075136429270227,-10.654324790687575,2.3911667607299236,-7.1923583235031785
2016-03-01,-7.762747194302477,-6.049122623163061,-7.79082351449043,-7.92814445879948,-11.425747169234501,-9.404382252238541,2.3911667607299236,-7.741215951058322
2016-04-01,-7.767988261168224,-6.588551364920026,-5.767911158667793,-7.335726162460521,-8.719883598352407,-9.64602661875622,2.8717534171584624,-4.168081417321368
2016-05-01,-6.516935069933627,-5.909815727580003,-5.767911158667793,-5.188891015531105,-8.980389486130314,-9.02295529805297,2.8717534171584624,-2.8426822542504837
2016-06-01,-4.217099539933145,-4.70803967086777,-5.767911158667793,-4.994019427036633,-7.229502088271111,-7.394672084320586,2.8717534171584624,-1.830803887342114
2016-07-01,-1.9958274627622785,-4.0598005270802595,-3.139498350149683,-7.378307235978188,-6.3088795296007305,-6.4680073972403385,-0.07773027985624736,-1.5516290802113808
2016-08-01,-1.2772254935445204,-2.764133967645588,-3.139498350149683,-8.757652360639145,-4.536414948615253,-3.7740327982847433,-0.07773027985624736,-1.160630713185995
2016-09-01,1.3744994725296777,-2.219846978914841,-3.139498350149683,-7.9720179046325335,-2.9270382300112807,-2.9019893573519084,-0.07773027985624736,-0.38274741264094914
2016-10-01,1.57244372763925,-0.8859415643516222,-0.3088010688576226,-0.5752455513444943,-2.2691411202070633,-1.9978466930886007,0.22753138371349735,0.029401676107276842
2016-11-01,4.2380338692249,0.11043623430531113,-0.3088010688576226,3.562665653827324,-1.5102768185757398,-0.7843177461025697,0.22753138371349735,-0.8202369978673296
2016-12-01,4.969857733704686,3.080551622799721,-0.3088010688576226,8.759941869609822,-0.537346806114325,3.9045673768972833,0.22753138371349735,0.48914204354923996
2017-01-01,12.42377992779744,5.078353820987935,5.698071503894742,12.505613958329764,3.150722324570765,7.922693604433917,1.437784889107796,1.9872417460447878
2017-02-01,10.08877176766605,6.518043835229559,5.698071503894742,8.79765348678534,6.115442315333031,8.612340889813286,1.437784889107796,3.038133682782984
2017-03-01,11.064436044158388,5.514075867880042,5.698071503894742,6.538009493014041,5.929288636858132,6.403085169199407,1.437784889107796,3.1164969959555755
2017-04-01,7.4029468948133115,5.520165134088728,4.1821494853338415,8.809176799979301,5.04492937747818,5.267323940873769,-2.8717534171584624,2.2711490860946704
2017-05-01,7.458434963393845,3.870024124701388,4.1821494853338415,3.981433748620322,4.59097013040779,3.7950982909792152,-2.8717534171584624,1.8262657791225934
2017-06-01,5.174612257363176,2.326974801495929,4.1821494853338415,2.0054624374346908,2.933398811370669,1.789756945754295,-2.8717534171584624,0.939065885500856
2017-07-01,4.865848210072876,1.7758513300979217,4.427282367798746,5.323746355089121,2.614528010432249,1.9069562720351207,3.2137425238814465,0.9494516583743895
2017-08-01,2.8291566101803056,1.8878961597469157,4.427282367798746,8.668829260794908,2.401862186592929,2.1265490779342144,3.2137425238814465,2.61682574881954
2017-09-01,5.265745985033732,2.767193720332095,4.427282367798746,10.248634726823358,1.6366977464205235,2.791917799733401,3.2137425238814465,2.830743488795129
2017-10-01,5.038871021284752,2.417700178368598,9.718283952761642,6.5587471157654065,1.7335212001546196,2.326974801495929,5.239117634302648,3.5898576381979908
2017-11-01,3.2872958708643374,2.3992426743220996,9.718283952761642,3.9151083082346716,1.8309612195336555,3.8614836127779384,5.239117634302648,4.5333812904886805
2017-12-01,4.742682631177608,0.6479504310986428,9.718283952761642,-0.9016494260721153,1.3911406799178572,1.8428705822917557,5.239117634302648,4.475297186478144
2018-01-01,3.4649650293339107,0.6437790474848271,8.21320874237701,-2.282484610298763,0.7458745287676649,2.5780160277770747,5.0541697208238645,4.250711069808766
2018-02-01,3.2746975397310862,-0.5361943141385161,8.21320874237701,0.3178427910580872,-0.4246290881450676,0.9724549891995338,5.0541697208238645,4.441807750931304
2018-03-01,3.043179619449532,-0.3224075871752774,8.21320874237701,3.0102282595860785,-0.3203419717538125,1.18984637916153,5.0541697208238645,3.7055351006793913
2018-04-01,4.44961347051418,0.42872520116201684,8.058048665933981,3.681279041928054,0.533334597536328,3.749769787126045,9.602574334111846,4.959066950222368
2018-05-01,7.049776266637142,2.8863575053334145,8.058048665933981,8.005036701659485,0.7450806155866019,5.019740386691307,9.602574334111846,6.232869656761597
2018-06-01,5.440448940163467,4.2879023059233745,8.058048665933981,10.46850204790708,1.803762431654743,6.647677454792156,9.602574334111846,6.556637359440387
2018-07-01,9.777874543343579,4.726980947672388,6.754825898278316,11.309228122685688,2.0224212462626845,6.973333801467518,6.3455480040959245,6.660652260446032
2018-08-01,11.899470693362968,4.726980947672388,6.754825898278316,9.469962435949508,3.0804347485545946,6.950953385959213,6.3455480040959245,5.56688272729966
2018-09-01,11.862913097718586,4.274154837727107,6.754825898278316,9.37477967203817,3.509131981127034,8.443831914657451,6.3455480040959245,4.7232297311593285
2018-10-01,10.897837329123394,4.666806508367927,-4.790187780232014,10.556310005662617,3.5868824061918936,8.096906253366676,2.1337936173657646,4.111690281725533
2018-11-01,9.17594187933144,2.972618026520113,-4.790187780232014,5.750221890586449,2.4250002223459965,3.509131981127034,2.1337936173657646,2.8725133632941713
2018-12-01,5.653644845474304,1.6017427331662226,-4.790187780232014,2.671437809938393,1.0570922960011053,1.0683862308312975,2.1337936173657646,0.8826182628272505
2019-01-01,5.492924657592546,0.7458745287675761,-2.917854059840508,1.6953617116078235,0.31796529173799826,0.0,5.082890085927971,-0.9801712078628455
2019-02-01,4.600497252974289,1.6000341346440905,-2.917854059840508,3.440467860406482,0.31864073694078954,1.916991610772012,5.082890085927971,-0.7251798235910378
2019-03-01,6.28450406312373,1.7076188679904014,-2.917854059840508,4.580668058946369,1.4862269321241683,2.4430317506899613,5.082890085927971,0.45600562941947587
2019-04-01,10.595417329745871,1.3807972966334958,-2.8987536873252395,5.2347710383752855,1.0582109330536937,1.5649771667127332,5.293714995552623,-0.4264398786457235
2019-05-01,0.07015082714909582,-0.2109705423849917,-2.8987536873252395,4.440380745681072,0.21186448602854568,0.0,5.293714995552623,-1.5941364998887764
2019-06-01,3.492331206599353,-2.0138465425359797,-2.8987536873252395,-0.5917446371780599,-1.0570922960011053,-2.202501197708795,5.293714995552623,-2.8767649980038
2019-07-01,2.773417891076946,-2.2282088968610836,-5.775386139049488,-1.143898985195424,-1.4862269321241683,-2.944481910056407,3.608996806564324,-3.0632108615762377
2019-08-01,0.18732443816809052,-2.766133808834681,-5.775386139049488,-0.15280215098378847,-2.3281474822558046,-4.112334846273846,3.608996806564324,-3.5065275092486914
2019-09-01,-2.705029878571885,-2.5425098365809973,-5.775386139049488,-2.061744680395794,-2.647057676736342,-5.406722127027663,3.608996806564324,-4.103855699082537
2019-10-01,-1.8769147914574624,-3.5868824061918936,0.9765702611324478,-6.167778493147047,-3.372290049164217,-6.575137756278071,7.84716154414955,-4.842278473718675
2019-11-01,1.0937314385367713,-2.114243657380932,0.9765702611324478,-2.0758160370855094,-3.1748698314580714,-1.7923516188904642,7.84716154414955,-4.955527514784297
2019-12-01,0.7843780602973638,-0.6376217139276719,0.9765702611324478,3.292440079889669,-2.232947639808902,0.6355953600698072,7.84716154414955,-3.205010942818909
