Country,Category,DateTime,Value,Frequency,HistoricalDataSymbol,LastUpdate
Latvia,Unemployment Rate,2021-12-31T00:00:00,7.1,Quarterly,LatviaUR,2022-05-25T10:30:00
Latvia,Unemployment Rate,2022-03-31T00:00:00,7.3,Quarterly,LatviaUR,2022-05-25T10:02:00
Latvia,Unemployment Rate,2022-06-30T00:00:00,6.6,Quarterly,LatviaUR,2022-08-16T10:02:00
Latvia,Unemployment Rate,2022-09-30T00:00:00,6.9,Quarterly,LatviaUR,2022-11-16T11:05:00
Latvia,Unemployment Rate,2022-12-31T00:00:00,6.7,Quarterly,LatviaUR,2023-02-24T11:03:00
Latvia,Unemployment Rate,2023-03-31T00:00:00,6.4,Quarterly,LatviaUR,2023-05-25T10:01:00
Latvia,Unemployment Rate,2023-06-30T00:00:00,6.4,Quarterly,LatviaUR,2023-08-15T10:01:00
Latvia,Unemployment Rate,2023-09-30T00:00:00,6.5,Quarterly,LatviaUR,2023-11-16T11:02:00
Latvia,Unemployment Rate,2023-12-31T00:00:00,6.8,Quarterly,LatviaUR,2024-02-23T11:01:00
Latvia,Unemployment Rate,2024-03-31T00:00:00,7.2,Quarterly,LatviaUR,2024-05-24T10:01:00
Latvia,Unemployment Rate,2024-06-30T00:00:00,6.9,Quarterly,LatviaUR,2024-08-15T10:03:00
Latvia,Unemployment Rate,2024-09-30T00:00:00,6.7,Quarterly,LatviaUR,2024-11-15T11:01:00
Latvia,Unemployment Rate,2024-12-31T00:00:00,6.9,Quarterly,LatviaUR,2025-02-24T11:01:00
Latvia,Unemployment Rate,2025-03-31T00:00:00,7.4,Quarterly,LatviaUR,2025-05-22T10:01:00
Latvia,Unemployment Rate,2025-06-30T00:00:00,6.7,Quarterly,LatviaUR,2025-08-14T10:01:00
Latvia,Unemployment Rate,2025-09-30T00:00:00,6.9,Quarterly,LatviaUR,2025-11-14T11:00:00
