period,y_t,x1_t,x2_t
2006-08-01,0.005518986208667,10.5,4.779066383634856
2006-09-01,0.0073112225387061,10.5,3.5371628152278234
2006-10-01,0.00892382600244,10.3,2.618248594564321
2006-11-01,0.0091757945252473,10.1,2.398744367320127
2006-12-01,0.0096567507986877,9.8,1.6000341346440905
2007-01-01,0.0151809733430248,9.6,0.5704522029642334
2007-02-01,0.0152563770390727,9.5,0.5685063634608412
2007-03-01,0.0162586225963083,9.3,0.4530019071750324
2007-04-01,0.0196660220464242,9.2,0.1121705109199844
2007-05-01,0.020764237823915,9.1,0.2242153405689784
2007-06-01,0.0180944841795192,9.0,0.4479290804045632
2007-07-01,0.0189060466873343,8.9,-0.3338901265514948
2007-08-01,0.0208797092423669,8.8,-0.780818244781134
2007-09-01,0.0218160175338013,8.7,0.3357585694845788
2007-10-01,0.0194752489542837,8.6,1.4501090690799856
2007-11-01,0.0191440964061762,8.5,2.3425499510056014
2007-12-01,0.0200886973142617,8.4,2.6847250036188264
2008-01-01,0.014960121779878,8.2,4.0139167590343305
2008-02-01,0.0149832856043712,8.0,4.65200156348935
2008-03-01,0.0168349061829964,7.9,4.6365920557925655
2008-04-01,0.0094661854971205,7.9,4.601030564883324
2008-05-01,0.0127872679123974,7.9,6.50283227777031
2008-06-01,0.0135949041423977,7.7,7.63401159376631
2008-07-01,0.0139458621256807,7.7,8.132822012720897
2008-08-01,0.0146898709336564,7.6,7.857725333601895
2008-09-01,0.0126352890081875,7.6,6.90673566085831
2008-10-01,0.0126102406553236,7.6,2.838618539685367
2008-11-01,0.0128375699226594,7.6,-0.5527930052513064
2008-12-01,0.0128478049845233,7.7,-4.169618077758752
2009-01-01,0.0112824478145947,7.8,-5.850937419209323
2009-02-01,0.0142506751313282,7.9,-7.061756721395351
2009-03-01,0.0109641477773507,8.1,-7.851564696807589
2009-04-01,0.0159751635419143,8.3,-9.424008874448033
2009-05-01,0.0114814736591597,8.2,-11.43785541698401
2009-06-01,0.0121146372608027,8.3,-12.440428672083923
2009-07-01,0.0112266433877818,8.3,-13.9864722579782
2009-08-01,0.0114523716187395,8.2,-11.972591561473855
2009-09-01,0.0119505246755089,8.2,-12.183188857209082
2009-10-01,0.0118531604986467,8.1,-8.534919132215979
2009-11-01,0.0094082459142086,8.1,-5.117660146484404
2009-12-01,0.0100843967455324,8.1,-1.041073601783804
2010-01-01,0.0074964733214688,8.0,1.3809195274187225
2010-02-01,0.0060834553911233,8.0,2.4097551579060017
2010-03-01,0.0080712572617276,8.0,4.338579967707545
2010-04-01,0.0058604528476395,7.8,6.930654777559564
2010-05-01,0.0064791808030308,7.7,7.696104113612812
2010-06-01,0.0063927731050021,7.7,8.211468715450021
2010-07-01,0.0053485157796124,7.6,8.819271203546197
2010-08-01,0.0066678827625752,7.6,7.635581891464493
2010-09-01,0.0058021725951755,7.5,8.789437925450816
2010-10-01,0.0064804141830334,7.4,7.886968701117336
2010-11-01,0.008471363567243,7.4,8.28213586792872
2010-12-01,0.0010077859317823,7.4,9.8476409362374
2011-01-01,0.0070584301708498,7.4,9.375052261267758
2011-02-01,0.0067124022590911,7.3,9.4072555883975
2011-03-01,0.0083503965920916,7.2,9.072885338976278
2011-04-01,0.0075183153164903,7.1,7.402956230540525
2011-05-01,0.0086650076921594,7.1,6.126519579260226
2011-06-01,0.0106324079011823,7.0,4.7452233645145725
2011-07-01,0.0085464079738448,7.0,5.475051477140802
2011-08-01,0.0089136235653857,7.0,4.85327307789003
2011-09-01,0.0106416621667042,6.9,5.048390543199144
2011-10-01,0.009206027421289,6.9,5.378206913968242
2011-11-01,0.0108174407692072,6.8,5.027236525344314
2011-12-01,0.0108602890044764,6.8,3.520032153723829
2012-01-01,0.0121711638486665,6.8,3.4768328188300224
2012-02-01,0.0116967853152196,6.8,3.348866975404352
2012-03-01,0.0129425473220514,6.8,2.7178321053944465
2012-04-01,0.0123909027311812,6.9,2.3174840686311704
2012-05-01,0.0143091893275197,6.8,2.429269256904387
2012-06-01,0.0109138368705616,6.8,1.5329886311310048
2012-07-01,0.0133329674212143,6.8,1.4242356715542748
2012-08-01,0.0126272101706694,6.8,2.94288106908116
2012-09-01,0.0126401756035354,6.8,1.829319304732557
2012-10-01,0.0141086370550729,6.8,1.427139410533318
2012-11-01,0.0144312904658594,6.8,0.9151055217357928
2012-12-01,0.015478575180305,6.9,0.0
2013-01-01,0.0104268015064183,6.9,-1.3151428804127008
2013-02-01,0.0109421097791173,6.9,-1.7111640472720957
2013-03-01,0.0134321490800219,6.9,-2.208925154647368
2013-04-01,0.0092498269453464,7.0,-2.9309829253827857
2013-05-01,0.0113329439499523,6.9,-2.94288106908116
2013-06-01,0.0130371379326295,6.8,-2.2565059992089687
2013-07-01,0.0136109327260536,6.8,-2.5576841789649585
2013-08-01,0.013109572454792,6.8,-3.4591444769618285
2013-09-01,0.0132290812348916,6.8,-2.756682983265435
2013-10-01,0.0117689464836985,6.8,-2.874941328598624
2013-11-01,0.0137421537814086,6.9,-2.7708288777575696
2013-12-01,0.012198745360175,6.8,-2.263471117687388
2014-01-01,0.0152291978782042,6.8,-2.265802389258376
2014-02-01,0.0153125896436154,6.8,-2.675056628865047
2014-03-01,0.0127818499849743,6.8,-3.302673751788632
2014-04-01,0.0167399886461367,6.7,-2.4923408452457
2014-05-01,0.0113226170260629,6.7,-2.0812405745934903
2014-06-01,0.0135551198621435,6.7,-1.1476390956342897
2014-07-01,0.0125836124381306,6.7,-1.6719302729057972
2014-08-01,0.0125323633237739,6.7,-1.8809331957496236
2014-09-01,0.0123269549636972,6.7,-1.564977166712822
2014-10-01,0.011356703122499,6.6,-1.2578782206859709
2014-11-01,0.0100922439735029,6.6,-2.10312693849124
2014-12-01,0.012251944569555,6.5,-3.818067145786763
2015-01-01,0.0101807793990786,6.5,-4.582581220541648
2015-02-01,0.0099820656896145,6.5,-3.285934209723784
2015-03-01,0.0099468767670911,6.5,-1.693162141578064
2015-04-01,0.0175702583436514,6.5,-1.0570922960010165
2015-05-01,0.0199426337763455,6.4,-1.0570922960010165
2015-06-01,0.0181875055820404,6.4,-1.906837436551534
2015-07-01,0.0183162923966584,6.4,-2.022421246262596
2015-08-01,0.0199176650088634,6.3,-3.3247029998556776
2015-09-01,0.0194068451159417,6.3,-4.29711652854321
2015-10-01,0.0217423986525204,6.3,-4.421205213988522
2015-11-01,0.0105792752298832,6.3,-3.9008195885453567
2015-12-01,0.0094788468569415,6.3,-3.297001923756948
2016-01-01,0.0125807730732709,6.2,-3.778227165250581
2016-02-01,0.0111694764158958,6.2,-5.7665641849808935
2016-03-01,0.0139176363943436,6.2,-6.049122623163061
2016-04-01,0.0089681793535216,6.2,-6.588551364920026
2016-05-01,0.0127767628980794,6.1,-5.909815727580003
2016-06-01,0.011731029612406,6.1,-4.70803967086777
2016-07-01,0.0137586179104021,6.1,-4.05980052708026
2016-08-01,0.0112809565249456,6.0,-2.764133967645588
2016-09-01,0.0112142170793294,6.0,-2.219846978914841
2016-10-01,0.0111553898566878,6.0,-0.8859415643516222
2016-11-01,0.0116318029586919,6.0,0.1104362343053111
2016-12-01,0.0132965463382488,6.0,3.080551622799721
2017-01-01,0.0098114220942262,5.9,5.078353820987935
2017-02-01,0.0103863625753639,5.9,6.518043835229559
2017-03-01,0.0088969769204814,5.8,5.514075867880042
2017-04-01,0.0136489613822945,5.8,5.520165134088728
2017-05-01,0.0100907496978237,5.7,3.870024124701388
2017-06-01,0.0147472993035933,5.7,2.326974801495929
2017-07-01,0.013646755997696,5.7,1.7758513300979215
2017-08-01,0.0140730092802909,5.6,1.887896159746916
2017-09-01,0.0142789763223927,5.6,2.767193720332095
2017-10-01,0.0102673208740329,5.6,2.417700178368598
2017-11-01,0.0123211592745704,5.5,2.3992426743221
2017-12-01,0.0125567077293471,5.5,0.6479504310986428
2018-01-01,0.0131049982303768,5.4,0.6437790474848271
2018-02-01,0.0127135994646856,5.4,-0.5361943141385161
2018-03-01,0.0148399501824441,5.3,-0.3224075871752774
2018-04-01,0.0105697178555388,5.3,0.4287252011620168
2018-05-01,0.0157200492766129,5.2,2.8863575053334145
2018-06-01,0.0115822317566642,5.2,4.287902305923375
2018-07-01,0.0121718079881913,5.2,4.726980947672388
2018-08-01,0.0118630576824321,5.1,4.726980947672388
2018-09-01,0.0115083436695631,5.1,4.274154837727107
2018-10-01,0.016195096166915,5.1,4.666806508367927
2018-11-01,0.012278069954914,5.0,2.972618026520113
2018-12-01,0.0118378440387942,5.0,1.6017427331662226
2019-01-01,0.0131070208280297,5.0,0.7458745287675761
2019-02-01,0.0127383343314253,5.0,1.6000341346440905
2019-03-01,0.0094969244177267,5.0,1.7076188679904014
2019-04-01,0.0186686198114269,4.9,1.3807972966334958
2019-05-01,0.0116392488778815,5.0,-0.2109705423849917
2019-06-01,0.0158212915701954,5.0,-2.01384654253598
2019-07-01,0.0161032128674358,5.0,-2.228208896861084
2019-08-01,0.0141545141234882,5.0,-2.766133808834681
2019-09-01,0.0154115843440107,5.0,-2.5425098365809973
2019-10-01,0.0157519751244388,5.0,-3.5868824061918936
2019-11-01,0.0162619121692308,5.0,-2.114243657380932
2019-12-01,0.0167368848906361,5.0,-0.6376217139276719
