period,y_t,x1_t,x2_t
2013-08-01,0.007522872662987,5.7,-0.4253515558056975
2013-09-01,0.0097140537204731,5.9,-0.4253515558056975
2013-10-01,0.0150864930333805,5.7,-0.5042027488247669
2013-11-01,0.0151190784916561,5.7,-0.5042027488247669
2013-12-01,0.012945164592037,5.9,-0.5042027488247669
2014-01-01,0.0086768440256896,5.7,-1.2547216052087862
2014-02-01,0.0130436631920289,5.9,-1.2547216052087862
2014-03-01,0.0130012665573726,5.8,-1.2547216052087862
2014-04-01,0.0107875911289969,5.8,1.3548048037306692
2014-05-01,0.0086207430439069,6.0,1.3548048037306692
2014-06-01,0.0096412101923863,6.0,1.3548048037306692
2014-07-01,0.0074826645226684,6.1,-0.0852878516517385
2014-08-01,0.0032068440095791,6.2,-0.0852878516517385
2014-09-01,0.0053561992005253,5.9,-0.0852878516517385
2014-10-01,0.004268949919572,5.7,-7.067921252738785
2014-11-01,0.0074746744167013,5.7,-7.067921252738785
2014-12-01,0.0106610817861163,5.7,-7.067921252738785
2015-01-01,0.010741241831413,5.6,-15.836831577146173
2015-02-01,0.0064585800394114,5.3,-15.836831577146173
2015-03-01,0.0053676994150047,5.5,-15.836831577146173
2015-04-01,0.0064171343206336,4.9,-15.625550064222171
2015-05-01,0.0064171343206336,5.1,-15.625550064222171
2015-06-01,0.0053163336272357,5.4,-15.625550064222171
2015-07-01,0.0053106869372427,5.4,-15.57161821750217
2015-08-01,0.0074428839070801,5.1,-15.57161821750217
2015-09-01,0.0042643987864527,5.1,-15.57161821750217
2015-10-01,0.0,5.3,-12.81210998962754
2015-11-01,-0.0031965930256232,5.2,-12.81210998962754
2015-12-01,-0.0042508034252009,5.2,-12.81210998962754
2016-01-01,-0.0021390382487496,5.0,-7.79082351449043
2016-02-01,0.0,5.4,-7.79082351449043
2016-03-01,-0.0010712373814989,5.3,-7.79082351449043
2016-04-01,-0.002134472528632,5.1,-5.767911158667793
2016-05-01,0.0,4.8,-5.767911158667793
2016-06-01,0.0,4.6,-5.767911158667793
2016-07-01,0.0010587613482417,4.7,-3.139498350149683
2016-08-01,0.0,4.7,-3.139498350149683
2016-09-01,0.0010632643213392,4.8,-3.139498350149683
2016-10-01,0.0042508034252009,4.7,-0.3088010688576226
2016-11-01,0.0021321969698373,4.5,-0.3088010688576226
2016-12-01,0.0010643960557858,4.2,-0.3088010688576226
2017-01-01,0.0,4.5,5.698071503894742
2017-02-01,0.0,4.4,5.698071503894742
2017-03-01,0.0032102756302485,4.5,5.698071503894742
2017-04-01,0.0032000027306668,4.4,4.1821494853338415
2017-05-01,0.0053163336272357,4.5,4.1821494853338415
2017-06-01,-0.0053163336272357,4.3,4.1821494853338415
2017-07-01,-0.0063694482854845,3.9,4.427282367798746
2017-08-01,-0.0042462908814568,4.1,4.427282367798746
2017-09-01,-0.0010632643213392,4.0,4.427282367798746
2017-10-01,-0.0010610080570936,4.1,9.718283952761642
2017-11-01,0.0021276603771251,4.1,9.718283952761642
2017-12-01,0.003186407369415,3.9,9.718283952761642
2018-01-01,0.0032068440095791,3.7,8.21320874237701
2018-02-01,0.0042826617920015,3.9,8.21320874237701
2018-03-01,0.0074508061558677,3.9,8.21320874237701
2018-04-01,0.0053106869372427,4.0,8.058048665933981
2018-05-01,0.004232810552617,4.0,8.058048665933981
2018-06-01,0.0084926200456534,3.9,8.058048665933981
2018-07-01,0.0063694482854845,4.1,6.754825898278316
2018-08-01,0.007419217922032,3.9,6.754825898278316
2018-09-01,0.0063626937878327,4.2,6.754825898278316
2018-10-01,0.0074035240335588,4.1,-4.790187780232014
2018-11-01,0.0074113626696359,4.0,-4.790187780232014
2018-12-01,0.004232810552617,4.2,-4.790187780232014
2019-01-01,0.0074428839070801,4.2,-2.917854059840508
2019-02-01,0.0085106896679096,4.1,-2.917854059840508
2019-03-01,0.0063425159764651,4.0,-2.917854059840508
2019-04-01,0.008438868645868,4.0,-2.8987536873252395
2019-05-01,0.010504298266877,3.7,-2.8987536873252395
2019-06-01,0.0094687714288541,3.9,-2.8987536873252395
2019-07-01,0.0073801072976262,3.6,-5.775386139049488
2019-08-01,0.0073645782622122,3.6,-5.775386139049488
2019-09-01,0.0063224657394922,3.6,-5.775386139049488
2019-10-01,0.0052548728383641,3.6,0.9765702611324478
2019-11-01,0.0031595602903653,3.9,0.9765702611324478
2019-12-01,0.0052659416052929,3.6,0.9765702611324478
