period,inflation_yoy,month,inflation_yoy_lag1,inflation_yoy_lag2,inflation_yoy_lag3,inflation_yoy_lag4,banks_balance_sheet_yoy_lag1,banks_balance_sheet_yoy_lag2,banks_balance_sheet_yoy_lag3,banks_balance_sheet_yoy_lag4,current_account_yoy_diff_lag1,current_account_yoy_diff_lag2,current_account_yoy_diff_lag3,current_account_yoy_diff_lag4,employed_persons_yoy_lag1,employed_persons_yoy_lag2,employed_persons_yoy_lag3,employed_persons_yoy_lag4,energy_inflation_lag1,energy_inflation_lag2,energy_inflation_lag3,energy_inflation_lag4,foreign_direct_investment_yoy_diff_lag1,foreign_direct_investment_yoy_diff_lag2,foreign_direct_investment_yoy_diff_lag3,foreign_direct_investment_yoy_diff_lag4,import_prices_yoy_lag1,import_prices_yoy_lag2,import_prices_yoy_lag3,import_prices_yoy_lag4,interest_rate_lag1,interest_rate_lag2,interest_rate_lag3,interest_rate_lag4,manufacturing_production_lag1,manufacturing_production_lag2,manufacturing_production_lag3,manufacturing_production_lag4,private_sector_credit_yoy_lag1,private_sector_credit_yoy_lag2,private_sector_credit_yoy_lag3,private_sector_credit_yoy_lag4,producer_prices_yoy_lag1,producer_prices_yoy_lag2,producer_prices_yoy_lag3,producer_prices_yoy_lag4,unemployment_rate_lag1,unemployment_rate_lag2,unemployment_rate_lag3,unemployment_rate_lag4
2003-08-01,0.0094876905039313,8,0.0088667840873881,0.0080150659436259,0.0067569522747934,0.0106302141881426,2.451291298149627,2.9854014948369922,1.8785019327957286,1.8578680284383253,-1773.623,-1755.554,-179.89099999999996,-2035.3449999999998,-1.0246329934442855,-1.150169171916282,-1.5418191193072417,-1.5623134703456998,3.1,2.8,1.2,2.0,13817.880000000001,7861.1939999999995,-7822.432,-7354.822,-2.329964382805194,-3.1787517436884904,-4.131814933073041,-3.369753249717089,2.0,2.25,2.5,2.5,1.5,-2.8,0.8,0.1,-0.2826722178527419,-0.1447206200374751,-0.6526373506826388,-0.501064818785224,1.8043515193934212,1.5246310572873512,1.5246310572873512,1.662088123604022,10.6,10.6,10.6,10.6
2003-09-01,0.00883384443269,9,0.0094876905039313,0.0088667840873881,0.0080150659436259,0.0067569522747934,1.6109692031454514,2.451291298149627,2.9854014948369922,1.8785019327957286,-2536.4570000000003,-1773.623,-1755.554,-179.89099999999996,-1.0289414332534719,-1.0246329934442855,-1.150169171916282,-1.5418191193072417,4.0,3.1,2.8,1.2,-1739.3939999999998,13817.880000000001,7861.1939999999995,-7822.432,-2.1952101019881987,-2.329964382805194,-3.1787517436884904,-4.131814933073041,2.0,2.0,2.25,2.5,-2.7,1.5,-2.8,0.8,-0.23838707635306378,-0.2826722178527419,-0.1447206200374751,-0.6526373506826388,1.9445057119223286,1.8043515193934212,1.5246310572873512,1.5246310572873512,10.5,10.6,10.6,10.6
2003-10-01,0.0100189568858137,10,0.00883384443269,0.0094876905039313,0.0088667840873881,0.0080150659436259,0.9377507795615969,1.6109692031454514,2.451291298149627,2.9854014948369922,-347.683,-2536.4570000000003,-1773.623,-1755.554,-0.9734048931248296,-1.0289414332534719,-1.0246329934442855,-1.150169171916282,2.5,4.0,3.1,2.8,-3365.3589999999995,-1739.3939999999998,13817.880000000001,7861.1939999999995,-2.7999394500358044,-2.1952101019881987,-2.329964382805194,-3.1787517436884904,2.0,2.0,2.0,2.25,-2.3,-2.7,1.5,-2.8,0.0055139281633032056,-0.23838707635306378,-0.2826722178527419,-0.1447206200374751,1.941808585710092,1.9445057119223286,1.8043515193934212,1.5246310572873512,10.5,10.5,10.6,10.6
2003-11-01,0.0088099621708206,11,0.0100189568858137,0.00883384443269,0.0094876905039313,0.0088667840873881,0.5376512869050387,0.9377507795615969,1.6109692031454514,2.451291298149627,567.5789999999997,-347.683,-2536.4570000000003,-1773.623,-0.7849974045061714,-0.9734048931248296,-1.0289414332534719,-1.0246329934442855,2.1,2.5,4.0,3.1,-14414.152,-3365.3589999999995,-1739.3939999999998,13817.880000000001,-2.92347251083509,-2.7999394500358044,-2.1952101019881987,-2.329964382805194,2.0,2.0,2.0,2.0,1.5,-2.3,-2.7,1.5,-0.3076105991784317,0.0055139281633032056,-0.23838707635306378,-0.2826722178527419,1.662088123604022,1.941808585710092,1.9445057119223286,1.8043515193934212,10.5,10.5,10.5,10.6
2003-12-01,0.0085519983067525,12,0.0088099621708206,0.0100189568858137,0.00883384443269,0.0094876905039313,-0.05026446699130105,0.5376512869050387,0.9377507795615969,1.6109692031454514,-1750.7330000000002,567.5789999999997,-347.683,-2536.4570000000003,-0.668148253608436,-0.7849974045061714,-0.9734048931248296,-1.0289414332534719,4.1,2.1,2.5,4.0,5228.086,-14414.152,-3365.3589999999995,-1739.3939999999998,-1.7157283618577601,-2.92347251083509,-2.7999394500358044,-2.1952101019881987,2.0,2.0,2.0,2.0,0.9,1.5,-2.3,-2.7,0.0842363166320581,-0.3076105991784317,0.0055139281633032056,-0.23838707635306378,1.941808585710092,1.662088123604022,1.941808585710092,1.9445057119223286,10.5,10.5,10.5,10.5
2004-01-01,0.0124400449352153,1,0.0085519983067525,0.0088099621708206,0.0100189568858137,0.00883384443269,0.2875919296990048,-0.05026446699130105,0.5376512869050387,0.9377507795615969,2724.970000000001,-1750.7330000000002,567.5789999999997,-347.683,-0.5711678539634946,-0.668148253608436,-0.7849974045061714,-0.9734048931248296,3.7,4.1,2.1,2.5,-6806.845,5228.086,-14414.152,-3365.3589999999995,-2.9377877716731504,-1.7157283618577601,-2.92347251083509,-2.7999394500358044,2.0,2.0,2.0,2.0,2.6,0.9,1.5,-2.3,-0.02044488999946026,0.0842363166320581,-0.3076105991784317,0.0055139281633032056,1.8018505502678472,1.941808585710092,1.662088123604022,1.941808585710092,10.5,10.5,10.5,10.5
2004-02-01,0.0118976312237695,2,0.0124400449352153,0.0085519983067525,0.0088099621708206,0.0100189568858137,0.675883769309138,0.2875919296990048,-0.05026446699130105,0.5376512869050387,6320.923000000001,2724.970000000001,-1750.7330000000002,567.5789999999997,-0.19889847438392394,-0.5711678539634946,-0.668148253608436,-0.7849974045061714,-0.1,3.7,4.1,2.1,-10891.73,-6806.845,5228.086,-14414.152,-3.1748698314579826,-2.9377877716731504,-1.7157283618577601,-2.92347251083509,2.0,2.0,2.0,2.0,1.6,2.6,0.9,1.5,-0.11776345629410656,-0.02044488999946026,0.0842363166320581,-0.3076105991784317,0.13764627087233805,1.8018505502678472,1.941808585710092,1.662088123604022,10.3,10.5,10.5,10.5
2004-03-01,0.0147472107816,3,0.0118976312237695,0.0124400449352153,0.0085519983067525,0.0088099621708206,0.422843929945671,0.675883769309138,0.2875919296990048,-0.05026446699130105,4636.08,6320.923000000001,2724.970000000001,-1750.7330000000002,-0.14277703715546153,-0.19889847438392394,-0.5711678539634946,-0.668148253608436,-2.5,-0.1,3.7,4.1,-23028.644,-10891.73,-6806.845,5228.086,-3.2909734088797826,-3.1748698314579826,-2.9377877716731504,-1.7157283618577601,2.0,2.0,2.0,2.0,2.2,1.6,2.6,0.9,-0.4047442384589317,-0.11776345629410656,-0.02044488999946026,0.0842363166320581,-0.13745706631667076,0.13764627087233805,1.8018505502678472,1.941808585710092,10.3,10.3,10.5,10.5
2004-04-01,0.0182613645100415,4,0.0147472107816,0.0118976312237695,0.0124400449352153,0.0085519983067525,1.1182026269086265,0.422843929945671,0.675883769309138,0.2875919296990048,8197.143,4636.08,6320.923000000001,2724.970000000001,0.16324868435209083,-0.14277703715546153,-0.19889847438392394,-0.5711678539634946,-2.2,-2.5,-0.1,3.7,-17640.561999999998,-23028.644,-10891.73,-6806.845,-1.7011345826537294,-3.2909734088797826,-3.1748698314579826,-2.9377877716731504,2.0,2.0,2.0,2.0,1.4,2.2,1.6,2.6,0.04819689042481201,-0.4047442384589317,-0.11776345629410656,-0.02044488999946026,0.4106781952653904,-0.13745706631667076,0.13764627087233805,1.8018505502678472,10.4,10.3,10.3,10.5
2004-05-01,0.0188946046770634,5,0.0182613645100415,0.0147472107816,0.0118976312237695,0.0124400449352153,2.1183382698428233,1.1182026269086265,0.422843929945671,0.675883769309138,8268.113,8197.143,4636.08,6320.923000000001,0.6253130979052557,0.16324868435209083,-0.14277703715546153,-0.19889847438392394,2.7,-2.2,-2.5,-0.1,-6222.563,-17640.561999999998,-23028.644,-10891.73,0.48840145924256007,-1.7011345826537294,-3.2909734088797826,-3.1748698314579826,2.0,2.0,2.0,2.0,3.4,1.4,2.2,1.6,0.607440000776549,0.04819689042481201,-0.4047442384589317,-0.11776345629410656,0.8207980417830107,0.4106781952653904,-0.13745706631667076,0.13764627087233805,10.4,10.4,10.3,10.3
2004-06-01,0.0171942130094793,6,0.0188946046770634,0.0182613645100415,0.0147472107816,0.0118976312237695,1.7299020838414947,2.1183382698428233,1.1182026269086265,0.422843929945671,7902.573,8268.113,8197.143,4636.08,0.6363994744823742,0.6253130979052557,0.16324868435209083,-0.14277703715546153,7.4,2.7,-2.2,-2.5,-5874.481,-6222.563,-17640.561999999998,-23028.644,2.4511031014349705,0.48840145924256007,-1.7011345826537294,-3.2909734088797826,2.0,2.0,2.0,2.0,5.0,3.4,1.4,2.2,0.34239079178046694,0.607440000776549,0.04819689042481201,-0.4047442384589317,1.366141465581805,0.8207980417830107,0.4106781952653904,-0.13745706631667076,10.5,10.4,10.4,10.3
2004-07-01,0.0162605004753402,7,0.0171942130094793,0.0188946046770634,0.0182613645100415,0.0147472107816,1.1647837338113476,1.7299020838414947,2.1183382698428233,1.1182026269086265,7883.186000000001,7902.573,8268.113,8197.143,0.520741444777606,0.6363994744823742,0.6253130979052557,0.16324868435209083,5.0,7.4,2.7,-2.2,-3317.7349999999997,-5874.481,-6222.563,-17640.561999999998,2.089811763761684,2.4511031014349705,0.48840145924256007,-1.7011345826537294,2.0,2.0,2.0,2.0,5.3,5.0,3.4,1.4,-0.39160733136700543,0.34239079178046694,0.607440000776549,0.04819689042481201,1.2303641195357429,1.366141465581805,0.8207980417830107,0.4106781952653904,10.5,10.5,10.4,10.4
2004-08-01,0.0169622157112518,8,0.0162605004753402,0.0171942130094793,0.0188946046770634,0.0182613645100415,2.1967715363118145,1.1647837338113476,1.7299020838414947,2.1183382698428233,4569.843000000001,7883.186000000001,7902.573,8268.113,0.2934611356455008,0.520741444777606,0.6363994744823742,0.6253130979052557,5.9,5.0,7.4,2.7,-7953.042,-3317.7349999999997,-5874.481,-6222.563,2.087245817044092,2.089811763761684,2.4511031014349705,0.48840145924256007,2.0,2.0,2.0,2.0,4.2,5.3,5.0,3.4,-0.22153869605912035,-0.39160733136700543,0.34239079178046694,0.607440000776549,1.9074147762568217,1.2303641195357429,1.366141465581805,0.8207980417830107,10.6,10.5,10.5,10.4
2004-09-01,0.0171804529985912,9,0.0169622157112518,0.0162605004753402,0.0171942130094793,0.0188946046770634,2.529061506520769,2.1967715363118145,1.1647837338113476,1.7299020838414947,4650.568,4569.843000000001,7883.186000000001,7902.573,0.49286972355186975,0.2934611356455008,0.520741444777606,0.6363994744823742,6.1,5.9,5.0,7.4,-7062.932000000001,-7953.042,-3317.7349999999997,-5874.481,2.5564386705795528,2.087245817044092,2.089811763761684,2.4511031014349705,2.0,2.0,2.0,2.0,5.6,4.2,5.3,5.0,-0.5046281425084231,-0.22153869605912035,-0.39160733136700543,0.34239079178046694,2.3114557299573235,1.9074147762568217,1.2303641195357429,1.366141465581805,10.6,10.6,10.5,10.5
2004-10-01,0.0155156384077637,10,0.0171804529985912,0.0169622157112518,0.0162605004753402,0.0171942130094793,2.923980696280637,2.529061506520769,2.1967715363118145,1.1647837338113476,3214.068,4650.568,4569.843000000001,7883.186000000001,0.5413838908133073,0.49286972355186975,0.2934611356455008,0.520741444777606,6.3,6.1,5.9,5.0,-5318.3,-7062.932000000001,-7953.042,-3317.7349999999997,2.7999394500358044,2.5564386705795528,2.087245817044092,2.089811763761684,2.0,2.0,2.0,2.0,5.6,5.6,4.2,5.3,-0.755623198772426,-0.5046281425084231,-0.22153869605912035,-0.39160733136700543,2.1739986636406528,2.3114557299573235,1.9074147762568217,1.2303641195357429,10.7,10.6,10.6,10.5
2004-11-01,0.0178924968354197,11,0.0155156384077637,0.0171804529985912,0.0169622157112518,0.0162605004753402,3.5568181619503036,2.923980696280637,2.529061506520769,2.1967715363118145,4578.725,3214.068,4650.568,4569.843000000001,0.43149186731206157,0.5413838908133073,0.49286972355186975,0.2934611356455008,9.6,6.3,6.1,5.9,9889.057,-5318.3,-7062.932000000001,-7953.042,3.9981097183835246,2.7999394500358044,2.5564386705795528,2.087245817044092,2.0,2.0,2.0,2.0,3.7,5.6,5.6,4.2,-0.5319626092031626,-0.755623198772426,-0.5046281425084231,-0.22153869605912035,3.243527575315408,2.1739986636406528,2.3114557299573235,1.9074147762568217,10.7,10.7,10.6,10.6
2004-12-01,0.0229269463464039,12,0.0178924968354197,0.0155156384077637,0.0171804529985912,0.0169622157112518,3.5299527218613846,3.5568181619503036,2.923980696280637,2.529061506520769,4904.662,4578.725,3214.068,4650.568,0.41620446410242096,0.43149186731206157,0.5413838908133073,0.49286972355186975,7.0,9.6,6.3,6.1,-7645.671,9889.057,-5318.3,-7062.932000000001,2.6830877796956365,3.9981097183835246,2.7999394500358044,2.5564386705795528,2.0,2.0,2.0,2.0,0.8,3.7,5.6,5.6,-0.6216097895727302,-0.5319626092031626,-0.755623198772426,-0.5046281425084231,2.843793532053418,3.243527575315408,2.1739986636406528,2.3114557299573235,10.8,10.7,10.7,10.6
2005-01-01,0.0131935505068376,1,0.0229269463464039,0.0178924968354197,0.0155156384077637,0.0171804529985912,2.937702151003485,3.5299527218613846,3.5568181619503036,2.923980696280637,4792.960999999999,4904.662,4578.725,3214.068,0.2783418760547107,0.41620446410242096,0.43149186731206157,0.5413838908133073,4.5,7.0,9.6,6.3,8787.334,-7645.671,9889.057,-5318.3,2.089811763761684,2.6830877796956365,3.9981097183835246,2.7999394500358044,2.0,2.0,2.0,2.0,0.5,0.8,3.7,5.6,-0.5430472239513762,-0.6216097895727302,-0.5319626092031626,-0.755623198772426,2.843793532053418,2.843793532053418,3.243527575315408,2.1739986636406528,10.9,10.8,10.7,10.7
2005-02-01,0.0130002052309707,2,0.0131935505068376,0.0229269463464039,0.0178924968354197,0.0155156384077637,3.870615998733662,2.937702151003485,3.5299527218613846,3.5568181619503036,707.6700000000001,4792.960999999999,4904.662,4578.725,-0.053617250719462106,0.2783418760547107,0.41620446410242096,0.43149186731206157,5.3,4.5,7.0,9.6,1765.6410000000005,8787.334,-7645.671,9889.057,2.9341958284015313,2.089811763761684,2.6830877796956365,3.9981097183835246,2.0,2.0,2.0,2.0,4.0,0.5,0.8,3.7,-0.2747795317318946,-0.5430472239513762,-0.6216097895727302,-0.5319626092031626,3.911489864601414,2.843793532053418,2.843793532053418,3.243527575315408,11.6,10.9,10.8,10.7
2005-03-01,0.0113494862209853,3,0.0130002052309707,0.0131935505068376,0.0229269463464039,0.0178924968354197,4.173831350055046,3.870615998733662,2.937702151003485,3.5299527218613846,2356.209,707.6700000000001,4792.960999999999,4904.662,-0.1021085502511454,-0.053617250719462106,0.2783418760547107,0.41620446410242096,6.6,5.3,4.5,7.0,22429.498,1765.6410000000005,8787.334,-7645.671,3.4108056580906876,2.9341958284015313,2.089811763761684,2.6830877796956365,2.0,2.0,2.0,2.0,1.7,4.0,0.5,0.8,-0.09365488860613169,-0.2747795317318946,-0.5430472239513762,-0.6216097895727302,4.043677590393013,3.911489864601414,2.843793532053418,2.843793532053418,11.9,11.6,10.9,10.8
2005-04-01,0.0043687338512654,4,0.0113494862209853,0.0130002052309707,0.0131935505068376,0.0229269463464039,3.374550998183423,4.173831350055046,3.870615998733662,2.937702151003485,-716.7630000000008,2356.209,707.6700000000001,4792.960999999999,-0.31142335316118874,-0.1021085502511454,-0.053617250719462106,0.2783418760547107,8.1,6.6,5.3,4.5,2847.4139999999998,22429.498,1765.6410000000005,8787.334,3.373813963185057,3.4108056580906876,2.9341958284015313,2.089811763761684,2.0,2.0,2.0,2.0,3.6,1.7,4.0,0.5,-0.40471776798920445,-0.09365488860613169,-0.2747795317318946,-0.5430472239513762,4.0166041725334445,4.043677590393013,3.911489864601414,2.843793532053418,12.1,11.9,11.6,10.9
2005-05-01,0.0075091161865419,5,0.0043687338512654,0.0113494862209853,0.0130002052309707,0.0131935505068376,5.130225807667621,3.374550998183423,4.173831350055046,3.870615998733662,-916.6499999999996,-716.7630000000008,2356.209,707.6700000000001,-0.49738021962184575,-0.31142335316118874,-0.1021085502511454,-0.053617250719462106,8.6,8.1,6.6,5.3,3902.519,2847.4139999999998,22429.498,1765.6410000000005,2.4068550520519594,3.373813963185057,3.4108056580906876,2.9341958284015313,2.0,2.0,2.0,2.0,3.0,3.6,1.7,4.0,0.5445699487660605,-0.40471776798920445,-0.09365488860613169,-0.2747795317318946,4.267314112607501,4.0166041725334445,4.043677590393013,3.911489864601414,11.9,12.1,11.9,11.6
2005-06-01,0.0047711991955896,6,0.0075091161865419,0.0043687338512654,0.0113494862209853,0.0130002052309707,4.679596203283687,5.130225807667621,3.374550998183423,4.173831350055046,-2308.4790000000003,-916.6499999999996,-716.7630000000008,2356.209,-0.3675442510184368,-0.49738021962184575,-0.31142335316118874,-0.1021085502511454,5.4,8.6,8.1,6.6,39.41099999999983,3902.519,2847.4139999999998,22429.498,1.4423326961104266,2.4068550520519594,3.373813963185057,3.4108056580906876,2.0,2.0,2.0,2.0,1.2,3.0,3.6,1.7,0.2593987881267523,0.5445699487660605,-0.40471776798920445,-0.09365488860613169,3.8594277551253775,4.267314112607501,4.0166041725334445,4.043677590393013,11.9,11.9,12.1,11.9
2005-07-01,0.0062043787680252,7,0.0047711991955896,0.0075091161865419,0.0043687338512654,0.0113494862209853,4.527459683042245,4.679596203283687,5.130225807667621,3.374550998183423,1928.5259999999998,-2308.4790000000003,-916.6499999999996,-716.7630000000008,-0.3264226497723399,-0.3675442510184368,-0.49738021962184575,-0.31142335316118874,9.5,5.4,8.6,8.1,-572.7689999999998,39.41099999999983,3902.519,2847.4139999999998,3.2318791255167234,1.4423326961104266,2.4068550520519594,3.373813963185057,2.0,2.0,2.0,2.0,3.4,1.2,3.0,3.6,0.05805716374496228,0.2593987881267523,0.5445699487660605,-0.40471776798920445,4.516039611885336,3.8594277551253775,4.267314112607501,4.0166041725334445,11.8,11.9,11.9,12.1
2005-08-01,0.0059371587529275,8,0.0062043787680252,0.0047711991955896,0.0075091161865419,0.0043687338512654,4.477515372536622,4.527459683042245,4.679596203283687,5.130225807667621,-198.88699999999972,1928.5259999999998,-2308.4790000000003,-916.6499999999996,-0.30112818140874964,-0.3264226497723399,-0.3675442510184368,-0.49738021962184575,10.9,9.5,5.4,8.6,-4778.579,-572.7689999999998,39.41099999999983,3902.519,3.5803346814609505,3.2318791255167234,1.4423326961104266,2.4068550520519594,2.0,2.0,2.0,2.0,3.6,3.4,1.2,3.0,0.5198083422394362,0.05805716374496228,0.2593987881267523,0.5445699487660605,4.486240405725983,4.516039611885336,3.8594277551253775,4.267314112607501,11.7,11.8,11.9,11.9
2005-09-01,0.0047556541315989,9,0.0059371587529275,0.0062043787680252,0.0047711991955896,0.0075091161865419,4.31348037272965,4.477515372536622,4.527459683042245,4.679596203283687,1183.9059999999995,-198.88699999999972,1928.5259999999998,-2308.4790000000003,-0.09939978644606384,-0.30112818140874964,-0.3264226497723399,-0.3675442510184368,10.8,10.9,9.5,5.4,4017.94,-4778.579,-572.7689999999998,39.41099999999983,3.0771658666753687,3.5803346814609505,3.2318791255167234,1.4423326961104266,2.0,2.0,2.0,2.0,1.8,3.6,3.4,1.2,0.8379618538508993,0.5198083422394362,0.05805716374496228,0.2593987881267523,4.339931553455489,4.486240405725983,4.516039611885336,3.8594277551253775,11.7,11.7,11.8,11.9
2005-10-01,0.0076032298139008,10,0.0047556541315989,0.0059371587529275,0.0062043787680252,0.0047711991955896,4.138403657143996,4.31348037272965,4.477515372536622,4.527459683042245,2766.133999999999,1183.9059999999995,-198.88699999999972,1928.5259999999998,0.056013852162095645,-0.09939978644606384,-0.30112818140874964,-0.3264226497723399,14.3,10.8,10.9,9.5,6388.502,4017.94,-4778.579,-572.7689999999998,3.3060862260887447,3.0771658666753687,3.5803346814609505,3.2318791255167234,2.0,2.0,2.0,2.0,4.8,1.8,3.6,3.4,1.0992492956267697,0.8379618538508993,0.5198083422394362,0.05805716374496228,4.5970011037655745,4.339931553455489,4.486240405725983,4.516039611885336,11.6,11.7,11.7,11.8
2005-11-01,0.0072180785959776,11,0.0076032298139008,0.0047556541315989,0.0059371587529275,0.0062043787680252,3.8777345539580566,4.138403657143996,4.31348037272965,4.477515372536622,-1246.8459999999995,2766.133999999999,1183.9059999999995,-198.88699999999972,0.15783313698598533,0.056013852162095645,-0.09939978644606384,-0.30112818140874964,11.4,14.3,10.8,10.9,8877.461,6388.502,4017.94,-4778.579,2.9258962538214917,3.3060862260887447,3.0771658666753687,3.5803346814609505,2.0,2.0,2.0,2.0,5.8,4.8,1.8,3.6,1.4301309062330958,1.0992492956267697,0.8379618538508993,0.5198083422394362,4.167269640056848,4.5970011037655745,4.339931553455489,4.486240405725983,11.5,11.6,11.7,11.7
2005-12-01,0.0007414072203619,12,0.0072180785959776,0.0076032298139008,0.0047556541315989,0.0059371587529275,3.5409620253147978,3.8777345539580566,4.138403657143996,4.31348037272965,1259.1149999999998,-1246.8459999999995,2766.133999999999,1183.9059999999995,0.27989840156372736,0.15783313698598533,0.056013852162095645,-0.09939978644606384,11.1,11.4,14.3,10.8,24672.665,8877.461,6388.502,4017.94,4.009971207643126,2.9258962538214917,3.3060862260887447,3.0771658666753687,2.0,2.0,2.0,2.0,6.7,5.8,4.8,1.8,0.9462474729872383,1.4301309062330958,1.0992492956267697,0.8379618538508993,4.439371247358359,4.167269640056848,4.5970011037655745,4.339931553455489,11.5,11.5,11.6,11.7
2006-01-01,0.0040178590998642,1,0.0007414072203619,0.0072180785959776,0.0076032298139008,0.0047556541315989,3.529113931519845,3.5409620253147978,3.8777345539580566,4.138403657143996,-161.4989999999998,1259.1149999999998,-1246.8459999999995,2766.133999999999,0.3995577102335446,0.27989840156372736,0.15783313698598533,0.056013852162095645,13.9,11.1,11.4,14.3,-3610.862000000001,24672.665,8877.461,6388.502,5.4451319604170045,4.009971207643126,2.9258962538214917,3.3060862260887447,2.25,2.0,2.0,2.0,6.0,6.7,5.8,4.8,0.6961785823273559,0.9462474729872383,1.4301309062330958,1.0992492956267697,4.694473426518897,4.439371247358359,4.167269640056848,4.5970011037655745,11.3,11.5,11.5,11.6
2006-02-01,0.0050710198653014,2,0.0040178590998642,0.0007414072203619,0.0072180785959776,0.0076032298139008,3.8279043621246345,3.529113931519845,3.5409620253147978,3.8777345539580566,3517.7790000000005,-161.4989999999998,1259.1149999999998,-1246.8459999999995,0.05106470008318098,0.3995577102335446,0.27989840156372736,0.15783313698598533,15.0,13.9,11.1,11.4,1371.7709999999997,-3610.862000000001,24672.665,8877.461,5.165467486489117,5.4451319604170045,4.009971207643126,2.9258962538214917,2.25,2.25,2.0,2.0,4.0,6.0,6.7,5.8,2.250347014963694,0.6961785823273559,0.9462474729872383,1.4301309062330958,5.2813302610681845,4.694473426518897,4.439371247358359,4.167269640056848,11.4,11.3,11.5,11.5
2006-03-01,0.0037059972958806,3,0.0050710198653014,0.0040178590998642,0.0007414072203619,0.0072180785959776,3.5132339524020395,3.8279043621246345,3.529113931519845,3.5409620253147978,-777.5709999999999,3517.7790000000005,-161.4989999999998,1259.1149999999998,0.1021085502511454,0.05106470008318098,0.3995577102335446,0.27989840156372736,14.3,15.0,13.9,11.1,3648.817,1371.7709999999997,-3610.862000000001,24672.665,4.907526752132707,5.165467486489117,5.4451319604170045,4.009971207643126,2.25,2.25,2.25,2.0,6.2,4.0,6.0,6.7,2.4132844075770876,2.250347014963694,0.6961785823273559,0.9462474729872383,5.7745354429065365,5.2813302610681845,4.694473426518897,4.439371247358359,11.4,11.4,11.3,11.5
2006-04-01,0.0081579881918099,4,0.0037059972958806,0.0050710198653014,0.0040178590998642,0.0007414072203619,3.9695670819575923,3.5132339524020395,3.8279043621246345,3.529113931519845,-179.32699999999932,-777.5709999999999,3517.7790000000005,-161.4989999999998,0.25788674941722434,0.1021085502511454,0.05106470008318098,0.3995577102335446,11.6,14.3,15.0,13.9,2167.0910000000013,3648.817,1371.7709999999997,-3610.862000000001,4.290513134022245,4.907526752132707,5.165467486489117,5.4451319604170045,2.375,2.25,2.25,2.25,3.9,6.2,4.0,6.0,2.6529429409064775,2.4132844075770876,2.250347014963694,0.6961785823273559,5.613718681998225,5.7745354429065365,5.2813302610681845,4.694473426518897,11.4,11.4,11.4,11.3
2006-05-01,0.0041425364211233,5,0.0081579881918099,0.0037059972958806,0.0050710198653014,0.0040178590998642,2.2874140205127347,3.9695670819575923,3.5132339524020395,3.8279043621246345,2822.851999999999,-179.32699999999932,-777.5709999999999,3517.7790000000005,0.49738021962184575,0.25788674941722434,0.1021085502511454,0.05106470008318098,12.6,11.6,14.3,15.0,-6005.642,2167.0910000000013,3648.817,1371.7709999999997,5.775276749786151,4.290513134022245,4.907526752132707,5.165467486489117,2.5,2.375,2.25,2.25,5.4,3.9,6.2,4.0,2.547755775177407,2.6529429409064775,2.4132844075770876,2.250347014963694,5.954893980721998,5.613718681998225,5.7745354429065365,5.2813302610681845,11.3,11.4,11.4,11.4
2006-06-01,0.0072025720948714,6,0.0041425364211233,0.0081579881918099,0.0037059972958806,0.0050710198653014,2.8722314982465136,2.2874140205127347,3.9695670819575923,3.5132339524020395,569.4189999999999,2822.851999999999,-179.32699999999932,-777.5709999999999,0.8504405281888339,0.49738021962184575,0.25788674941722434,0.1021085502511454,13.3,12.6,11.6,14.3,12608.981000000002,-6005.642,2167.0910000000013,3648.817,6.132632698872698,5.775276749786151,4.290513134022245,4.907526752132707,2.5,2.5,2.375,2.25,8.5,5.4,3.9,6.2,2.9703787737945575,2.547755775177407,2.6529429409064775,2.4132844075770876,6.07781962619498,5.954893980721998,5.613718681998225,5.7745354429065365,10.9,11.3,11.4,11.4
2006-07-01,0.0082483565131186,7,0.0072025720948714,0.0041425364211233,0.0081579881918099,0.0037059972958806,3.095681151300411,2.8722314982465136,2.2874140205127347,3.9695670819575923,778.5319999999992,569.4189999999999,2822.851999999999,-179.32699999999932,1.0089671972211889,0.8504405281888339,0.49738021962184575,0.25788674941722434,11.5,13.3,12.6,11.6,1018.3559999999998,12608.981000000002,-6005.642,2167.0910000000013,4.828524115946209,6.132632698872698,5.775276749786151,4.290513134022245,2.625,2.5,2.5,2.375,5.5,8.5,5.4,3.9,2.782754719816616,2.9703787737945575,2.547755775177407,2.6529429409064775,5.556985115481083,6.07781962619498,5.954893980721998,5.613718681998225,10.8,10.9,11.3,11.4
2006-08-01,0.005518986208667,8,0.0082483565131186,0.0072025720948714,0.0041425364211233,0.0081579881918099,2.336894188289307,3.095681151300411,2.8722314982465136,2.2874140205127347,1180.0449999999992,778.5319999999992,569.4189999999999,2822.851999999999,1.259699197282238,1.0089671972211889,0.8504405281888339,0.49738021962184575,9.9,11.5,13.3,12.6,-1859.1320000000005,1018.3559999999998,12608.981000000002,-6005.642,5.363521583263164,4.828524115946209,6.132632698872698,5.775276749786151,2.75,2.625,2.5,2.5,5.8,5.5,8.5,5.4,2.3071626546794732,2.782754719816616,2.9703787737945575,2.547755775177407,5.644131090495197,5.556985115481083,6.07781962619498,5.954893980721998,10.6,10.8,10.9,11.3
