Country,Category,DateTime,Value,Frequency,HistoricalDataSymbol,LastUpdate
Germany,Energy Inflation,2001-11-30T00:00:00,-3.1,Monthly,DEUENEINF,2023-03-30T14:39:00
Germany,Energy Inflation,2001-12-31T00:00:00,-2.7,Monthly,DEUENEINF,2023-03-30T14:39:00
Germany,Energy Inflation,2002-01-31T00:00:00,0.2,Monthly,DEUENEINF,2023-03-30T14:39:00
Germany,Energy Inflation,2002-02-28T00:00:00,-1.9,Monthly,DEUENEINF,2023-03-30T14:39:00
Germany,Energy Inflation,2002-03-31T00:00:00,0.2,Monthly,DEUENEINF,2023-03-30T14:39:00
Germany,Energy Inflation,2002-04-30T00:00:00,0.6,Monthly,DEUENEINF,2023-03-30T14:39:00
Germany,Energy Inflation,2002-05-31T00:00:00,-2.7,Monthly,DEUENEINF,2023-03-30T14:39:00
Germany,Energy Inflation,2002-06-30T00:00:00,-2.9,Monthly,DEUENEINF,2023-03-30T14:39:00
Germany,Energy Inflation,2002-07-31T00:00:00,-0.6,Monthly,DEUENEINF,2023-03-30T14:39:00
Germany,Energy Inflation,2002-08-31T00:00:00,0.2,Monthly,DEUENEINF,2023-03-30T14:39:00
Germany,Energy Inflation,2002-09-30T00:00:00,-0.3,Monthly,DEUENEINF,2023-03-30T14:39:00
Germany,Energy Inflation,2002-10-31T00:00:00,3.5,Monthly,DEUENEINF,2023-03-30T14:39:00
Germany,Energy Inflation,2002-11-30T00:00:00,2.9,Monthly,DEUENEINF,2023-03-30T14:39:00
Germany,Energy Inflation,2002-12-31T00:00:00,4.2,Monthly,DEUENEINF,2023-03-30T14:39:00
Germany,Energy Inflation,2003-01-31T00:00:00,7,Monthly,DEUENEINF,2023-03-30T14:39:00
Germany,Energy Inflation,2003-02-28T00:00:00,8.5,Monthly,DEUENEINF,2023-03-30T14:39:00
Germany,Energy Inflation,2003-03-31T00:00:00,7.4,Monthly,DEUENEINF,2023-03-30T14:39:00
Germany,Energy Inflation,2003-04-30T00:00:00,2,Monthly,DEUENEINF,2023-03-30T14:39:00
Germany,Energy Inflation,2003-05-31T00:00:00,1.2,Monthly,DEUENEINF,2023-03-30T14:39:00
Germany,Energy Inflation,2003-06-30T00:00:00,2.8,Monthly,DEUENEINF,2023-03-30T14:39:00
