Country,Category,DateTime,Value,Frequency,HistoricalDataSymbol,LastUpdate
Germany,Private Sector Credit,1961-04-30T00:00:00,75107,Monthly,GERMANYPRISECCRE,2015-05-26T15:53:00
Germany,Private Sector Credit,1961-05-31T00:00:00,75945,Monthly,GERMANYPRISECCRE,2015-05-26T15:53:00
Germany,Private Sector Credit,1961-06-30T00:00:00,77526,Monthly,GERMANYPRISECCRE,2015-05-26T15:53:00
Germany,Private Sector Credit,1961-07-31T00:00:00,78080,Monthly,GERMANYPRISECCRE,2015-05-26T15:53:00
Germany,Private Sector Credit,1961-08-31T00:00:00,78864,Monthly,GERMANYPRISECCRE,2015-05-26T15:53:00
Germany,Private Sector Credit,1961-09-29T00:00:00,80322,Monthly,GERMANYPRISECCRE,2015-05-26T15:53:00
Germany,Private Sector Credit,1961-10-31T00:00:00,80646,Monthly,GERMANYPRISECCRE,2015-05-26T15:53:00
Germany,Private Sector Credit,1961-11-30T00:00:00,81672,Monthly,GERMANYPRISECCRE,2015-05-26T15:53:00
Germany,Private Sector Credit,1961-12-29T00:00:00,83220,Monthly,GERMANYPRISECCRE,2015-05-26T15:53:00
Germany,Private Sector Credit,1962-01-31T00:00:00,83113,Monthly,GERMANYPRISECCRE,2015-05-26T15:53:00
Germany,Private Sector Credit,1962-02-28T00:00:00,84039,Monthly,GERMANYPRISECCRE,2015-05-26T15:53:00
Germany,Private Sector Credit,1962-03-30T00:00:00,85236,Monthly,GERMANYPRISECCRE,2015-05-26T15:53:00
Germany,Private Sector Credit,1962-04-30T00:00:00,85784,Monthly,GERMANYPRISECCRE,2015-05-26T15:53:00
Germany,Private Sector Credit,1962-05-31T00:00:00,86876,Monthly,GERMANYPRISECCRE,2015-05-26T15:53:00
Germany,Private Sector Credit,1962-06-29T00:00:00,88485,Monthly,GERMANYPRISECCRE,2015-05-26T15:53:00
Germany,Private Sector Credit,1962-07-31T00:00:00,88989,Monthly,GERMANYPRISECCRE,2015-05-26T15:53:00
Germany,Private Sector Credit,1962-08-31T00:00:00,89711,Monthly,GERMANYPRISECCRE,2015-05-26T15:53:00
Germany,Private Sector Credit,1962-09-30T00:00:00,91096,Monthly,GERMANYPRISECCRE,2015-05-26T15:53:00
Germany,Private Sector Credit,1962-10-31T00:00:00,91443,Monthly,GERMANYPRISECCRE,2015-05-26T15:53:00
Germany,Private Sector Credit,1962-11-30T00:00:00,92631,Monthly,GERMANYPRISECCRE,2015-05-26T15:53:00
Germany,Private Sector Credit,1962-12-31T00:00:00,94309,Monthly,GERMANYPRISECCRE,2015-05-26T15:53:00
Germany,Private Sector Credit,1963-01-31T00:00:00,94405,Monthly,GERMANYPRISECCRE,2015-05-26T15:53:00
Germany,Private Sector Credit,1963-02-28T00:00:00,95369,Monthly,GERMANYPRISECCRE,2015-05-26T15:53:00
Germany,Private Sector Credit,1963-03-29T00:00:00,96383,Monthly,GERMANYPRISECCRE,2015-05-26T15:53:00
Germany,Private Sector Credit,1963-04-30T00:00:00,96919,Monthly,GERMANYPRISECCRE,2015-05-26T15:53:00
Germany,Private Sector Credit,1963-05-31T00:00:00,97885,Monthly,GERMANYPRISECCRE,2015-05-26T15:53:00
Germany,Private Sector Credit,1963-06-30T00:00:00,99845,Monthly,GERMANYPRISECCRE,2015-05-26T15:53:00
Germany,Private Sector Credit,1963-07-31T00:00:00,99990,Monthly,GERMANYPRISECCRE,2015-05-26T15:53:00
Germany,Private Sector Credit,1963-08-30T00:00:00,100995,Monthly,GERMANYPRISECCRE,2015-05-26T15:53:00
Germany,Private Sector Credit,1963-09-30T00:00:00,102146,Monthly,GERMANYPRISECCRE,2015-05-26T15:53:00
Germany,Private Sector Credit,1963-10-31T00:00:00,102851,Monthly,GERMANYPRISECCRE,2015-05-26T15:53:00
Germany,Private Sector Credit,1963-11-29T00:00:00,104066,Monthly,GERMANYPRISECCRE,2015-05-26T15:53:00
Germany,Private Sector Credit,1963-12-31T00:00:00,105662,Monthly,GERMANYPRISECCRE,2015-05-26T15:53:00
Germany,Private Sector Credit,1964-01-31T00:00:00,105749,Monthly,GERMANYPRISECCRE,2015-05-26T15:53:00
Germany,Private Sector Credit,1964-02-29T00:00:00,106441,Monthly,GERMANYPRISECCRE,2015-05-26T15:53:00
Germany,Private Sector Credit,1964-03-31T00:00:00,107685,Monthly,GERMANYPRISECCRE,2015-05-26T15:53:00
Germany,Private Sector Credit,1964-04-30T00:00:00,108559,Monthly,GERMANYPRISECCRE,2015-05-26T15:53:00
